feature,value,shap_value
자산,59865,-0.72169507
자산,18624,-0.5954363
자산,169755,-1.7359492
자산,92578,-0.7293058
자산,76460,-0.51583374
자산,18200,-0.698956
자산,7876,0.38923606
자산,12780,-0.32394144
자산,12348,-0.029854966
자산,16128,-0.65121335
자산,64816,-0.85435385
자산,31850,-0.42944318
자산,149530,-1.317322
자산,22930,-0.63400227
자산,62355,-0.75726825
자산,524,1.7307972
자산,118625,-1.7428579
자산,151270,-1.6394428
자산,4100,0.42778888
자산,226500,-1.2483041
자산,679,1.3085772
자산,14830,-0.43911034
자산,13730,-0.19010185
자산,2900,0.7299533
자산,27780,-1.0457032
자산,112544,-1.6908244
자산,15250,0.10653596
자산,24165,-0.48608804
자산,36530,-0.93338716
자산,1900,1.3113055
자산,9136,0.07214537
자산,124000,-1.6505158
자산,51288,-0.6709729
자산,373165,-1.3751104
자산,55000,-0.8446855
자산,23022,-0.6190412
자산,16998,-0.64011174
자산,5974,0.49549243
자산,16932,-0.66742
자산,2150,1.3358026
자산,6156,0.46061543
자산,1154,1.4046522
자산,24539,-0.47010362
자산,22925,-0.41591728
자산,35015,-0.6464623
자산,146936,-1.7770594
자산,61001,-0.8080345
자산,68725,-0.7628769
자산,14678,-0.11835405
자산,5070,0.35423887
자산,180207,-1.8931586
자산,32696,-0.5641559
자산,154200,-1.6679308
자산,23688,-0.54718655
자산,33615,-0.6926927
자산,11790,-0.2592193
자산,3415,0.3740838
자산,16275,-0.5855025
자산,12580,-0.05941977
자산,51068,-0.8416566
자산,22020,-0.54253745
자산,23820,-0.4958379
자산,21740,-0.5378854
자산,62630,-0.64916956
자산,2805,0.6648813
자산,59800,-0.7835814
자산,4660,0.43094864
자산,34910,-0.73560095
자산,39680,-0.7284589
자산,27980,-1.2095042
자산,13200,-0.32897937
자산,52500,-0.84167945
자산,6190,0.47103068
자산,1900,1.5799252
자산,15150,-0.23755656
자산,48130,-0.61513364
자산,1550,1.3049387
자산,54741,-1.0282685
자산,21670,-0.56624794
자산,104165,-1.8356526
자산,65630,-0.692681
자산,79230,-1.0343139
자산,58850,-0.838978
자산,167836,-2.1792386
자산,13120,-0.17729844
자산,12250,-0.16128972
자산,138390,-1.534835
자산,54552,-0.6977683
자산,688264,-1.6284704
자산,11175,-0.15951559
자산,4488,0.1181583
자산,24220,-0.46694067
자산,1693,1.4488759
자산,140280,-1.3179369
자산,49300,-0.95572805
자산,80720,-1.2287115
자산,100740,-1.8741902
자산,108000,-2.1287622
자산,131700,-1.7236092
자산,6460,0.25822827
자산,53300,-0.90676045
자산,71900,-0.314731
자산,65058,-1.1419654
자산,35750,-0.7014181
자산,75400,-0.3639777
자산,30880,-0.8738812
자산,69940,-0.6378437
자산,149600,-1.4367623
자산,1460,1.2034823
자산,89797,-1.1950125
자산,56202,-0.8632064
자산,32340,-0.7842252
자산,11518,-0.19779441
자산,90268,-1.1587126
자산,367370,-1.6393491
자산,105310,-1.8783549
자산,55742,-0.74497676
자산,195766,-1.8306049
자산,39250,-0.66915715
자산,180575,-1.7031388
자산,47805,-0.80535686
자산,35180,-0.76415455
자산,44440,-0.52212584
자산,26080,-0.18163161
자산,21630,-0.40223864
자산,186895,-1.7757956
자산,25702,-0.5289859
자산,13352,-0.30971164
자산,66080,-0.9259601
자산,78152,-0.8825806
자산,29057,-0.97119963
자산,31260,-0.6372099
자산,47520,-0.6383802
자산,19720,-0.40245754
자산,1900,1.0383719
자산,23680,-0.80660886
자산,39470,-0.6943375
자산,63960,-0.7314956
자산,55380,-0.98614526
자산,106070,-1.9430132
자산,242138,-1.653867
자산,9234,0.08089626
자산,4650,0.26826957
자산,50400,-0.77854854
자산,40972,-0.7101606
자산,4027,0.38736954
자산,74470,-0.59177226
자산,124550,-2.0117188
자산,447380,-1.7436125
자산,73400,-0.42187285
자산,70830,-0.85031736
자산,110400,-2.055673
자산,161040,-1.7510386
자산,29830,-1.1192005
자산,1090,1.2564156
자산,3244,0.26893777
자산,105090,-2.0281253
자산,63960,-0.8686702
자산,148696,-1.7374434
자산,496379,-1.3446927
자산,17140,-0.7758446
자산,52972,-0.79283357
자산,2000,1.0934008
자산,1000,1.7838035
자산,106000,-1.9288839
자산,16700,-0.55987823
자산,70998,-0.73756725
자산,44630,-0.8739978
자산,108570,-2.0157483
자산,177278,-2.0744243
자산,60208,-0.895949
자산,51100,-0.969274
자산,95168,-0.6623931
자산,77720,-0.77177143
자산,49239,-0.71755534
자산,37100,-0.7008295
자산,162220,-1.7684822
자산,24710,-0.7843565
자산,75166,-0.22850212
자산,57180,-0.8181932
자산,67100,-0.7473446
자산,198100,-2.1135032
자산,65700,-0.6399899
자산,167330,-1.6322263
자산,452000,-1.7251174
자산,238700,-1.6738425
자산,97116,-0.87698764
자산,3200,0.28085628
자산,112128,-2.0766149
자산,120200,-1.7830999
자산,168072,-1.6718237
자산,49600,-0.80958325
자산,59272,-0.6335467
자산,42640,-0.6803457
자산,66580,-0.62120825
자산,120350,-2.0719314
자산,17267,-0.7553132
자산,189530,-1.6418085
자산,175412,-1.8990076
자산,66538,-0.96410936
자산,13600,-0.27099434
자산,39842,-0.7247918
자산,20550,-0.65723765
자산,56740,-0.9691639
자산,12035,-0.22625995
자산,22380,-0.4213307
자산,25630,-0.2800854
자산,34325,-0.89612126
자산,40708,-0.69744366
자산,92900,-0.85327286
자산,16264,-0.832806
자산,14806,-0.2786578
자산,104792,-2.2208576
자산,1464,1.6351026
자산,255100,-1.2535512
자산,887300,-1.6913697
자산,199440,-1.7314773
자산,15056,-0.18783945
자산,5820,0.42588398
자산,36502,-0.7154657
자산,30776,-0.2920184
자산,20150,-0.81701404
자산,115360,-1.8475572
자산,25643,-0.47136903
자산,9436,-0.034300707
자산,70706,-0.7279036
자산,48278,-0.7956818
자산,72140,-0.27659371
자산,128900,-1.6929893
자산,2117,1.2081292
자산,8075,0.2605954
자산,6895,0.1269942
자산,49900,-1.1647507
자산,44262,-0.72368217
자산,52830,-0.717895
자산,8160,0.35176453
자산,33000,-0.7183618
자산,6386,0.4655955
자산,210928,-1.8048232
자산,22020,-0.76236975
자산,44410,-0.654664
자산,6594,0.13404429
자산,32740,-0.7446786
자산,1852,1.2552651
자산,76760,-0.8002148
자산,78700,-1.2142985
자산,31159,-0.75837874
자산,46831,-0.76333046
자산,22814,-0.29765162
자산,8744,0.019548208
자산,17160,-0.39013395
자산,42588,-0.70162404
자산,156372,-1.5502108
자산,80510,-0.91087687
자산,14450,-0.49895668
자산,17326,-0.8414774
자산,27029,-0.42910233
자산,58041,-0.7466084
자산,9825,0.016129285
자산,83032,-1.2893597
자산,27236,-0.6327903
자산,27118,-0.49033883
자산,30480,-0.7904868
자산,298,1.1100656
자산,29893,-1.110854
자산,46264,-0.48539445
자산,51900,-0.66261667
자산,28433,-1.1066017
자산,34980,-0.66644555
자산,4885,0.21136096
자산,179820,-2.0580318
자산,121110,-1.5150975
자산,36136,-0.6822917
자산,11650,-0.12730253
자산,222740,-1.6302823
자산,9985,0.034744352
자산,16519,-0.59769267
자산,50310,-0.6530539
자산,2780,0.6847913
자산,27517,-0.31756756
자산,68548,-0.45207858
자산,26710,-0.5057935
자산,39656,-0.7080729
자산,5905,0.3305477
자산,44391,-0.21987703
자산,37226,-0.67956424
자산,53680,-0.59965867
자산,69960,-0.66962075
자산,95000,-0.64336896
자산,5257,0.3163831
자산,8996,0.032247096
자산,8860,-0.0016793564
자산,75900,-0.8474718
자산,76100,-0.9285552
자산,65198,-0.90527177
자산,19780,-0.5520916
자산,111879,-1.7724388
자산,38650,-0.62008315
자산,22980,-0.5199561
자산,15848,-0.38860872
자산,85654,-1.0122502
자산,59440,-0.64782214
자산,11060,-0.083660536
자산,19160,-0.5197393
자산,20027,-0.570338
자산,42043,-0.69068277
자산,44018,-0.7278392
자산,37829,-0.5651237
자산,64721,-0.8509999
자산,3330,0.7442323
자산,210,1.8495783
자산,34115,-0.835645
자산,69882,-0.54621243
자산,18090,-0.7420561
자산,52561,-0.89419466
자산,18726,-0.5388752
자산,74380,-0.77758086
자산,530,1.2611374
자산,20841,-0.484301
자산,45117,-0.6703045
자산,4640,0.21292709
자산,28972,-1.3487115
자산,4100,0.17856176
자산,48280,-0.74402285
자산,33830,-0.67508584
자산,28208,-0.94267446
자산,87980,-0.95981103
자산,76580,-1.0781822
자산,19660,-0.50116277
자산,35568,-0.4491246
자산,20016,-0.7130333
자산,141681,-1.416868
자산,19040,-0.65104073
자산,18630,-0.70131433
자산,58800,-0.8832812
자산,13770,-0.21250023
자산,1520,1.1434112
자산,11165,-0.25833446
자산,8136,0.33230248
자산,310,1.5347948
자산,13630,-0.15757212
자산,52250,-0.65489805
자산,24370,-0.37250477
자산,1130,1.2228198
자산,8621,0.12017546
자산,510,1.7765837
자산,36800,-0.8009263
자산,33650,-0.40192366
자산,8334,0.23560183
자산,67800,-0.8880697
자산,28599,-1.3765079
자산,40340,-0.8461062
자산,112300,-1.8526163
자산,122450,-1.6191303
자산,600,1.7295485
자산,30958,-0.63492024
자산,126634,-1.6263103
자산,203972,-1.9028463
자산,69730,-0.85124904
자산,296,1.7431066
자산,13580,-0.100687444
자산,17550,-0.61043227
자산,8850,0.07414057
자산,110,1.7373086
자산,3250,0.3147973
자산,29541,-0.9018544
자산,87539,-1.1723408
자산,4600,0.2159433
자산,2779,0.6441241
자산,23900,-0.40688497
자산,2543,0.72627676
자산,170090,-1.5031557
자산,601,1.5876333
자산,97970,-0.8123862
자산,30584,-1.0587219
자산,8258,0.32398325
자산,3212,0.6795543
자산,15318,-0.3155721
자산,34290,-0.71057945
자산,21994,-0.37733486
자산,7043,0.274738
자산,24210,-0.66051656
자산,77844,-0.95390683
자산,4620,0.18640883
자산,36600,-0.62538385
자산,23642,-0.47547165
자산,155900,-1.9466412
자산,46104,-0.82768214
자산,117907,-2.0180464
자산,75234,-0.5159171
자산,46900,-0.6839539
자산,82600,-0.9203629
자산,7840,0.31448844
자산,3828,0.7172973
자산,1024,1.2735571
자산,7520,0.2389699
자산,4210,0.33998087
자산,109480,-1.9276377
자산,26710,-0.32859388
자산,3636,0.48566708
자산,34381,-0.81943613
자산,9458,-0.0092121
자산,26548,-0.5741498
자산,28882,-1.0745502
자산,40642,-0.52196544
자산,9005,0.0065135355
자산,22439,-0.41423693
자산,20892,-0.76369154
자산,54106,-0.8512624
자산,15900,-0.77601874
자산,29500,-1.0792664
자산,67100,-0.7923013
자산,14100,-0.25731945
자산,970,1.1547971
자산,54368,-0.7472602
자산,28641,-1.1044912
자산,15399,-0.189268
자산,22195,-0.070981875
자산,27000,-0.2779346
자산,12860,-0.11752827
자산,16263,-0.57401615
자산,8234,0.21148898
자산,170816,-1.6440496
자산,22178,-0.54804814
자산,49200,-0.7468159
자산,8835,0.1692148
자산,24460,-0.30791485
자산,37050,-0.580047
자산,37392,-0.69838595
자산,16254,-0.6251043
자산,37640,-0.5773001
자산,28850,-0.9720872
자산,48850,-0.5085867
자산,51720,-0.7599108
자산,13710,-0.019557625
자산,36972,-0.5466949
자산,6280,0.38104063
자산,44050,-0.93017054
자산,97390,-1.3779846
자산,35416,-0.6573428
자산,22520,-0.81622654
자산,189968,-2.003454
자산,39900,-0.70963377
자산,34096,-0.73622656
자산,28340,-1.04303
자산,21716,-0.38312116
자산,2930,0.68531394
자산,65730,-1.037341
자산,75820,-0.6694024
자산,52772,-0.54591984
자산,221720,-1.8048084
자산,53570,-0.82939875
자산,233110,-1.3701568
자산,23295,-0.6024456
자산,116640,-1.8893031
자산,107481,-2.0071054
자산,18310,-0.6150018
자산,27800,-1.1237239
자산,17056,-0.75485367
자산,6080,0.47509465
자산,47190,-1.0354874
자산,21714,-0.59934217
자산,44470,-0.73420167
자산,63716,-0.8630676
자산,123700,-2.240058
자산,135880,-1.2536737
자산,72256,-0.63607174
자산,26720,-0.589092
자산,1414,1.3611101
자산,19410,-0.60675037
자산,39110,-0.54780394
자산,86012,-1.374639
자산,31120,-0.7238791
자산,273863,-1.6822656
자산,2360,1.4583246
자산,21270,-0.5710466
자산,10660,-0.059840597
자산,4615,0.24759902
자산,77595,-0.9618572
자산,62470,-0.87100923
자산,11850,-0.0987282
자산,48840,-0.8075259
자산,51620,-0.8374776
자산,43300,-0.70168555
자산,10536,-0.07426313
자산,39992,-0.81881
자산,5320,0.2792281
자산,27590,-0.7314461
자산,12225,-0.15464112
자산,36600,-0.63138264
자산,95280,-0.7744412
자산,73201,-0.47660396
자산,175700,-1.6966368
자산,11250,-0.12262489
자산,4000,0.25153497
자산,13920,-0.37739202
자산,21270,-0.30012965
자산,22800,-0.46112493
자산,47928,-0.8652848
자산,37550,-0.8346675
자산,2294,1.026174
자산,5488,0.35021642
자산,48724,-0.74854475
자산,2180,1.3882849
자산,18042,-0.63680714
자산,37200,-0.74832577
자산,2735,0.78407186
자산,19517,-0.5705622
자산,6800,0.326052
자산,4240,0.26675144
자산,16080,-0.8273854
자산,35804,-0.5313997
자산,78485,-1.3723037
자산,3015,0.77037567
자산,26300,-0.54130065
자산,11530,-0.09948601
자산,16060,-0.6141513
자산,10291,-0.21820281
자산,35172,-0.52069175
자산,38003,-0.68976235
자산,7560,0.18392716
자산,4559,0.19337465
자산,20732,-0.39218912
자산,46301,-0.78137237
자산,79170,-0.64436424
자산,1630,1.0754763
자산,7864,0.26141098
자산,11470,0.01681589
자산,33050,-0.5414524
자산,34652,-0.79617655
자산,40635,-0.8213062
자산,35600,-0.7989682
자산,53956,-0.80260223
자산,37400,-0.657521
자산,29740,-0.89489
자산,3218,0.80125874
자산,16250,-0.52503383
자산,168711,-1.6857497
자산,27765,-1.1515868
자산,27600,-0.7260713
자산,25132,-0.4457921
자산,3750,0.52776223
자산,53918,-0.7304192
자산,27707,-1.2310888
자산,121880,-1.6082938
자산,64308,-1.055536
자산,20400,-0.65249544
자산,24696,-0.5424031
자산,19750,-0.55715406
자산,15810,-0.69286054
자산,40940,-0.7452216
자산,50280,-0.80407095
자산,110984,-1.8371913
자산,15435,-0.62409675
자산,74201,-0.31013992
자산,15160,-0.24962598
자산,13274,-0.30883345
자산,49895,-0.7981472
자산,8480,0.39904827
자산,29670,-1.0485636
자산,31912,-0.6348981
자산,54790,-0.73096085
자산,25590,-0.2953297
자산,81860,-1.3295233
자산,27820,-0.9055481
자산,18990,-0.87599856
자산,39594,-0.6615275
자산,24268,-0.45800164
자산,13862,-0.18413438
자산,28058,-0.857655
자산,13249,-0.2218031
자산,16308,-0.6026231
자산,118800,-1.8793981
자산,3990,0.14187151
자산,97162,-0.98251873
자산,16418,-0.52659965
자산,34789,-0.78472084
자산,31649,-0.8207532
자산,52648,-0.66052765
자산,4382,0.17144325
자산,548612,-1.4283909
자산,133776,-1.8312024
자산,8151,0.39126283
자산,16300,-0.5180445
자산,11868,-0.15397675
자산,2137,1.5056273
자산,25011,-0.76323444
자산,12389,-0.2158632
자산,107392,-1.9137558
자산,37815,-0.665303
자산,14222,-0.20987305
자산,16230,-0.31462204
자산,27590,-0.48508623
자산,30583,-0.5592924
자산,47122,-0.7465846
자산,23168,-0.41500968
자산,84641,-1.2562588
자산,25250,-0.44323182
자산,65527,-0.6029241
자산,27059,-0.47704154
자산,6862,0.30398402
자산,45620,-0.66744936
자산,12716,-0.0067385053
자산,17384,-0.5070356
자산,216386,-2.198818
자산,51616,-0.68436784
자산,13876,0.011989011
자산,53810,-0.7494305
자산,184440,-1.7814865
자산,21246,-0.23170777
자산,69980,-0.8597569
자산,30940,-0.744361
자산,610,1.4164921
자산,7188,0.21509302
자산,6788,0.45439467
자산,42200,-0.9212859
자산,161412,-1.7464331
자산,142675,-1.9565269
자산,86620,-1.2352824
자산,108480,-2.3305342
자산,34050,-1.0556871
자산,22550,-0.55458844
자산,20322,-0.46537545
자산,789,1.7045221
자산,123290,-1.9498158
자산,78843,-0.82517177
자산,102628,-1.9433908
자산,355,1.4424993
자산,293940,-1.3768187
자산,250240,-1.4420692
자산,58900,-0.6688061
자산,32852,-0.5783822
자산,18870,-0.58398634
자산,111222,-1.6225883
자산,189340,-1.515224
자산,14990,0.05814063
자산,10150,-0.09355674
자산,5330,0.190983
자산,100,1.6704748
자산,73342,-0.65623087
자산,137040,-1.3981236
자산,103112,-2.1788776
자산,1550,1.52008
자산,72440,-0.22695799
자산,26690,-0.42592794
자산,134100,-1.1864697
자산,6203,0.36979613
자산,46610,-0.980924
자산,1080,1.6927888
자산,52520,-0.87927634
자산,7795,0.47416237
자산,43366,-0.68958837
자산,40260,-0.56469774
자산,42840,-0.6478474
자산,39856,-0.88143957
자산,30164,-1.0028303
자산,22924,-0.43274334
자산,32100,-0.45149568
자산,276874,-1.8182778
자산,228680,-1.8872584
자산,47310,-0.9789317
자산,43400,-0.8010858
자산,608350,-1.5662208
자산,53550,-0.68844163
자산,19850,-0.6673573
자산,3300,0.43207893
자산,19490,-0.72834605
자산,10,1.5103396
자산,2900,0.7288495
자산,24270,-0.6375986
자산,46490,-0.73853624
자산,188295,-2.0429907
자산,66213,-0.92484725
자산,30720,-0.68315834
자산,38100,-0.5140435
자산,7070,0.3247728
자산,27170,-0.2936371
자산,39170,-0.6662175
자산,2800,0.7978583
자산,102530,-1.8778898
자산,28565,-0.8103546
자산,255900,-1.576024
자산,32538,-0.8618557
자산,409100,-1.5156403
자산,120160,-2.1592171
자산,5840,0.052940246
자산,906600,-1.6091919
자산,37490,-0.6833343
자산,47440,-0.7393302
자산,153020,-1.014255
자산,58023,-0.6757437
자산,2106,1.3339745
자산,43200,-0.7431097
자산,139350,-1.6067926
자산,32516,-0.69981843
자산,11315,-0.2066452
자산,117400,-2.1041687
자산,1030,0.88542503
자산,21870,-0.6797831
자산,474600,-1.8270193
자산,5330,0.18614098
자산,370,1.7173125
자산,3950,0.26072657
자산,37850,-0.59349346
자산,12190,-0.08267561
자산,88800,-1.2535583
자산,2902,0.7569834
자산,505,1.3882986
자산,20658,-0.18733096
자산,15605,-0.6648164
자산,30220,-1.0967739
자산,175773,-1.8738137
자산,116815,-1.6090513
자산,27992,-0.90284467
자산,42898,-0.49804863
자산,36660,-0.493509
자산,67730,-0.6160922
자산,160690,-1.5391585
자산,17790,-0.69286436
자산,26300,-0.13949664
자산,89312,-1.2783092
자산,1300,1.1333926
자산,25516,-0.5123811
자산,239650,-1.4607515
자산,84632,-1.3214202
자산,100440,-1.7992831
자산,86200,-0.95699286
자산,4100,0.19213003
자산,23100,-0.38452676
자산,38952,-0.78963417
자산,12093,-0.0046142945
자산,6110,0.29629734
자산,10450,-0.17594731
자산,5854,0.47068176
자산,35020,-0.7496664
자산,60300,-1.1845143
자산,20922,-0.6426949
자산,15791,-0.7562217
자산,4908,0.2243243
자산,14368,-0.22722945
자산,63700,-0.4755663
자산,1650,1.1272347
자산,21720,-0.49226502
자산,21188,-0.58697116
자산,117696,-1.8760077
자산,17793,-0.7652686
자산,22670,-0.45952457
자산,65,1.6749748
자산,60550,-0.7674389
자산,39973,-0.9344188
자산,35234,-0.78399223
자산,55580,-0.7937326
자산,22726,-0.5129284
자산,46006,-0.6075492
자산,19340,-0.4801407
자산,18996,-0.614632
자산,139680,-1.3930492
자산,5260,0.48030716
자산,82300,-0.84005904
자산,86473,-1.0616772
자산,80953,-1.1905787
자산,52347,-0.61630183
자산,38070,-0.7379849
자산,18640,-0.75189984
자산,13600,-0.3188537
자산,140510,-1.5852551
자산,26246,-0.36893925
자산,56800,-0.82392627
